image_path,question,answer
images/train/51eOhTZpTuL.jpg,What is the width of this item ?,134.0 centimetre
images/train/61CNHC1848L.jpg,What is the height of this item ?,45.0 centimetre
images/train/51XQjmiqa8L.jpg,What is the height of this item ?,2.5 centimetre
images/train/61BR0RPoQKL.jpg,What is the depth of this item ?,15.0 centimetre
images/train/61h6vQc6IML.jpg,What is the weight of this item ?,14.0 gram
images/train/51Ab0UbE0wL.jpg,What is the depth of this item ?,17.0 centimetre
images/train/618wGYQUQ3L.jpg,What is the width of this item ?,258.0 millimetre
images/train/41EIF7CtCBS.jpg,What is the width of this item ?,47.24 inch
images/train/81Sma6T2s7L.jpg,What is the weight of this item ?,200.0 gram
images/train/616PS0XYnnL.jpg,What is the height of this item ?,71.0 centimetre
images/train/41iRNAtbWQL.jpg,What is the width of this item ?,11.7 inch
images/train/81Ld4kd1BFL.jpg,What is the weight of this item ?,"[270.0, 300.0] gram"
images/train/6157AZuJi-L.jpg,What is the width of this item ?,13.0 millimetre
images/train/81Rov19xvTL.jpg,What is the weight of this item ?,8.0 ounce
images/train/61C9ap9+drL.jpg,What is the height of this item ?,0.69 inch
images/train/71eaqOZOHGL.jpg,What is the weight of this item ?,100.0 gram
images/train/712m5afUx9L.jpg,What is the weight of this item ?,45.0 gram
images/train/81F5s6N3w1L.jpg,What is the weight of this item ?,156.0 gram
images/train/71KLDKfMplL.jpg,What is the weight of this item ?,38.0 pound
images/train/71N1a-mfOFL.jpg,What is the weight of this item ?,8.78 gram
images/train/51DHowPHJbL.jpg,What is the depth of this item ?,20.0 centimetre
images/train/51Uod0-eImL.jpg,What is the depth of this item ?,50.0 millimetre
images/train/61D2UKGZmGL.jpg,What is the width of this item ?,20.0 centimetre
images/train/51NoNv8OCxS.jpg,What is the depth of this item ?,32.0 millimetre
images/train/51V+lS5KkRL.jpg,What is the weight of this item ?,50.0 gram
images/train/51Px-xjIVxL.jpg,What is the height of this item ?,11.0 centimetre
images/train/51C+jPcuYwL.jpg,What is the height of this item ?,29.5 inch
images/train/61+Th5vYWqL.jpg,What is the depth of this item ?,5.7 centimetre
images/train/61LFPcdIihL.jpg,What is the weight of this item ?,1.1 pound
images/train/51+bVwHdwrL.jpg,What is the depth of this item ?,152.4 centimetre
images/train/51OxJpZLUSL.jpg,What is the depth of this item ?,61.0 centimetre
images/train/510UStJ5FZL.jpg,What is the width of this item ?,25.0 centimetre
images/train/61CM7pok7YL.jpg,What is the height of this item ?,4.5 centimetre
images/train/71LyW7NE1lL.jpg,What is the voltage of this item ?,6.0 volt
images/train/61pZwlJNvlL.jpg,What is the voltage of this item ?,21.0 volt
images/train/51Kxq5Esm+L.jpg,What is the depth of this item ?,18.0 inch
images/train/91Ev5TbyPhL.jpg,What is the weight of this item ?,400.0 gram
images/train/716mX9erKWL.jpg,What is the weight of this item ?,35.0 gram
images/train/51CurhP+hLL.jpg,What is the height of this item ?,611.0 millimetre
images/train/61gPd4VyvcL.jpg,What is the volume of this item ?,2.0 fluid ounce
images/train/51DiQVmnaAL.jpg,What is the width of this item ?,5.4 inch
images/train/51GUT+NJmvL.jpg,What is the weight of this item ?,1.74 gram
images/train/5194dVwJ6PL.jpg,What is the width of this item ?,255.0 millimetre
images/train/6141JBKckoL.jpg,What is the width of this item ?,100.0 millimetre
images/train/51e7FNk7uzL.jpg,What is the depth of this item ?,17.06 inch
images/train/41jSLPioqfL.jpg,What is the weight of this item ?,25.0 gram
images/train/610Mu3UEhoL.jpg,What is the weight of this item ?,0.92 ounce
images/train/51j1h+3iZOL.jpg,What is the voltage of this item ?,"[220.0, 240.0] volt"
images/train/81CbFYXfLNL.jpg,What is the volume of this item ?,200.0 millilitre
images/train/612+2R07BVL.jpg,What is the weight of this item ?,4.0 gram
images/train/614zNZ48ZfL.jpg,What is the voltage of this item ?,2.0 volt
images/train/61tD7BTyz1L.jpg,What is the weight of this item ?,5.0 gram
images/train/71gXJB1+tLL.jpg,What is the weight of this item ?,35.0 gram
images/train/71033x1WUkL.jpg,What is the weight of this item ?,1000 milligram
images/train/91K16AQiEbL.jpg,What is the weight of this item ?,300.0 milligram
images/train/611sQIoz0LL.jpg,What is the width of this item ?,4.5 centimetre
images/train/51g82LgUTmL.jpg,What is the weight of this item ?,68.0 gram
images/train/61CA3J1slhL.jpg,What is the weight of this item ?,500 gram
images/train/61QP1eXYkKL.jpg,What is the weight of this item ?,44.0 gram
images/train/615d2EyhaDL.jpg,What is the weight of this item ?,9.4 gram
images/train/51hEnP8VduL.jpg,What is the height of this item ?,5.0 centimetre
images/train/71EfGBUrIbL.jpg,What is the weight of this item ?,30.0 gram
images/train/41xsL0buIzS.jpg,What is the depth of this item ?,60.0 inch
images/train/51dGFWzmAFL.jpg,What is the depth of this item ?,24.0 centimetre
images/train/91z7E-O9t4L.jpg,What is the weight of this item ?,50.0 gram
images/train/71WR2dns3ZL.jpg,What is the weight of this item ?,100.0 gram
images/train/81fHB5SnHBL.jpg,What is the weight of this item ?,10.0 ounce
images/train/71GM+ZgSaZL.jpg,What is the weight of this item ?,270.0 gram
images/train/813k+PYn9kL.jpg,What is the weight of this item ?,220.0 pound
images/train/61Da0wI9LqL.jpg,What is the width of this item ?,3.7 centimetre
images/train/515ImFtPRjL.jpg,What is the depth of this item ?,11.0 centimetre
images/train/61in0vvVkpL.jpg,What is the voltage of this item ?,3.85 volt
images/train/614TdWzn-1L.jpg,What is the width of this item ?,30.0 centimetre
images/train/4122N6kI41L.jpg,What is the height of this item ?,1.8 inch
images/train/51byP+wd5fL.jpg,What is the width of this item ?,29.5 inch
images/train/51iAZ86pJEL.jpg,What is the depth of this item ?,105.0 millimetre
images/train/51PWGuakYqL.jpg,What is the width of this item ?,6.0 inch
images/train/51-JDPDSHJL.jpg,What is the depth of this item ?,63.0 inch
images/train/51K1CCtXZxL.jpg,What is the weight of this item ?,3.3 ounce
images/train/61+N8eKj98L.jpg,What is the depth of this item ?,5.0 foot
images/train/51iGPKWGe4L.jpg,What is the wattage of this item ?,30.0 watt
images/train/614qT6ISk1L.jpg,What is the height of this item ?,35.4 inch
images/train/81hBXoGxqkL.jpg,What is the weight of this item ?,19.4 ounce
images/train/61C9G4+siZL.jpg,What is the depth of this item ?,23.0 centimetre
images/train/71Ixx2FcRxL.jpg,What is the wattage of this item ?,100.0 watt
images/train/51Nx7mbTePL.jpg,What is the width of this item ?,27.0 centimetre
images/train/71NVRY+Xg3L.jpg,What is the weight of this item ?,180.0 gram
images/train/610YJkVS8mS.jpg,What is the height of this item ?,17.75 inch
images/train/51lGrzzwuRL.jpg,What is the weight of this item ?,5.8 gram
images/train/61xMLW157HL.jpg,What is the weight of this item ?,101.0 gram
images/train/518FgZGD8CL.jpg,What is the depth of this item ?,29.7 centimetre
images/train/61BNP+6KdhL.jpg,What is the width of this item ?,53.0 centimetre
images/train/51+9coKRPiL.jpg,What is the depth of this item ?,9.6 inch
images/train/61G+C0aOgDL.jpg,What is the depth of this item ?,60.0 centimetre
images/train/61L4h3YHHpL.jpg,What is the weight of this item ?,12 kilogram
images/train/41VwDnSP6cL.jpg,What is the width of this item ?,18.0 centimetre
images/train/61CQc7AUp4L.jpg,What is the depth of this item ?,23.0 millimetre
images/train/81+WQcc5IcL.jpg,What is the weight of this item ?,1500.0 milligram
images/train/51Edap3yuyL.jpg,What is the depth of this item ?,600.0 centimetre
images/train/51vyCoFRpxL.jpg,What is the width of this item ?,55.0 centimetre
images/train/51WVEwr4ORL.jpg,What is the height of this item ?,17.0 centimetre
images/train/51An3NdFpOL.jpg,What is the width of this item ?,208.0 centimetre
images/train/61V4EseErdL.jpg,What is the volume of this item ?,2.0 fluid ounce
images/train/6199F9fphNL.jpg,What is the width of this item ?,2.5 inch
images/train/418c-ijFPrL.jpg,What is the voltage of this item ?,3.85 volt
images/train/41SiCzFjnhL.jpg,What is the height of this item ?,38.4 centimetre
images/train/51+PqV5pV+L.jpg,What is the depth of this item ?,58.0 millimetre
images/train/51JBXIpkS5L.jpg,What is the width of this item ?,16.0 inch
images/train/613FMssI0QL.jpg,What is the width of this item ?,15.0 millimetre
images/train/81TUTO5YPKL.jpg,What is the weight of this item ?,12.6 ounce
images/train/515IgEW+KRL.jpg,What is the height of this item ?,60.0 centimetre
images/train/51eR1oO0XaL.jpg,What is the depth of this item ?,2.0 inch
images/train/81blvLVUbWL.jpg,What is the wattage of this item ?,5.0 watt
images/train/715log0X+dL.jpg,What is the weight of this item ?,50.0 gram
images/train/71aYWZSPJpL.jpg,What is the weight of this item ?,1.25 gram
images/train/71TRJBecjOL.jpg,What is the voltage of this item ?,5.0 volt
images/train/614H2a3OTxL.jpg,What is the width of this item ?,90.0 inch
images/train/91sLNLEhPwL.jpg,What is the weight of this item ?,70.0 ounce
images/train/71faeAkFHbL.jpg,What is the weight of this item ?,11.0 gram
images/train/51Zb18-XsvL.jpg,What is the width of this item ?,13.0 centimetre
images/train/51Xfz7Qd4ML.jpg,What is the height of this item ?,40.0 inch
images/train/51APyqpJv+S.jpg,What is the width of this item ?,3.0 inch
images/train/61yfwkWrKwL.jpg,What is the weight of this item ?,230.0 gram
images/train/71Q5LlaUJfL.jpg,What is the weight of this item ?,1.0 gram
images/train/51aQZgRWRrL.jpg,What is the height of this item ?,37.0 millimetre
images/train/615u9CZtvTL.jpg,What is the width of this item ?,9.5 inch
images/train/615ymjWLFbL.jpg,What is the height of this item ?,4.7 centimetre
images/train/61zf6N6ZZ6L.jpg,What is the weight of this item ?,250 gram
images/train/51lNzvBZMwL.jpg,What is the height of this item ?,95.0 centimetre
images/train/61Ao+V-XzWL.jpg,What is the depth of this item ?,21.0 inch
images/train/81Tr2l0JoRL.jpg,What is the weight of this item ?,100 gram
images/train/51tIVVHRh5L.jpg,What is the weight of this item ?,2.4 gram
images/train/81QG6KWU5jL.jpg,What is the weight of this item ?,500.0 gram
images/train/71Atk3SCrQL.jpg,What is the weight of this item ?,40.0 gram
images/train/518GAZA9ZTL.jpg,What is the height of this item ?,40.0 centimetre
images/train/81rcccuGt8L.jpg,What is the weight of this item ?,8.6 kilogram
images/train/61flRRVOhUL.jpg,What is the weight of this item ?,100.0 gram
images/train/51smLqF7t5L.jpg,What is the weight of this item ?,9.0 gram
images/train/71d6Mb7LhTL.jpg,What is the weight of this item ?,17.0 kilogram
images/train/811kQtjFiqL.jpg,What is the volume of this item ?,5.0 fluid ounce
images/train/618pc8uHVzL.jpg,What is the weight of this item ?,900.0 gram
images/train/51cCKOq34sL.jpg,What is the height of this item ?,25.59 inch
images/train/61umH9M++VL.jpg,What is the wattage of this item ?,60.0 watt
images/train/615TeB-NWHL.jpg,What is the depth of this item ?,210.0 centimetre
images/train/51OjqCl0mEL.jpg,What is the depth of this item ?,32.0 millimetre
images/train/51U4pE0HTdL.jpg,What is the height of this item ?,25.0 millimetre
images/train/61juJYxujrL.jpg,What is the weight of this item ?,4.34 gram
images/train/41-BFK2IhNL.jpg,What is the depth of this item ?,30.0 centimetre
images/train/51IxLN+U+9L.jpg,What is the depth of this item ?,5.5 centimetre
images/train/61140pNhxzL.jpg,What is the depth of this item ?,6.5 centimetre
images/train/61AMJwYoVuL.jpg,What is the width of this item ?,24.0 inch
images/train/51veS+PV6FS.jpg,What is the height of this item ?,20.0 centimetre
images/train/61da8WY7V5L.jpg,What is the voltage of this item ?,120.0 volt
images/train/515Kg2i8SJL.jpg,What is the height of this item ?,1.18 inch
images/train/51JbLtriaIL.jpg,What is the width of this item ?,90.0 centimetre
images/train/614BrDI0EkL.jpg,What is the depth of this item ?,24.0 inch
images/train/510n5chAJZL.jpg,What is the height of this item ?,41.5 centimetre
images/train/91VB42UZDfL.jpg,What is the weight of this item ?,411 gram
images/train/51eIYE4gGSL.jpg,What is the width of this item ?,50.0 centimetre
images/train/61EUTTc8C2L.jpg,What is the weight of this item ?,20 kilogram
images/train/611AH+H3SjL.jpg,What is the width of this item ?,1.2 centimetre
images/train/81thYskb-XL.jpg,What is the weight of this item ?,200 gram
images/train/71+QhGnny0L.jpg,What is the weight of this item ?,4.0 gram
images/train/61325WktsCL.jpg,What is the width of this item ?,36.0 inch
images/train/610aYsw5fIL.jpg,What is the height of this item ?,60.0 millimetre
images/train/51ZUwhRtq2L.jpg,What is the depth of this item ?,1.96 inch
images/train/71jaD-zuCGL.jpg,What is the weight of this item ?,19 gram
images/train/619itghN17L.jpg,What is the depth of this item ?,50.0 centimetre
images/train/41MIugBmGML.jpg,What is the weight of this item ?,5.0 gram
images/train/91QubLMG5FL.jpg,What is the weight of this item ?,250 gram
images/train/61C3wzXEesL.jpg,What is the width of this item ?,60.0 inch
images/train/61D9Ompfn2L.jpg,What is the weight of this item ?,20.0 kilogram
images/train/51P245aRj5L.jpg,What is the depth of this item ?,11.0 inch
images/train/61MwZRioS8L.jpg,What is the weight of this item ?,345.0 gram
images/train/61fFJtNR3EL.jpg,What is the weight of this item ?,1.74 gram
images/train/61DTnXB4L-L.jpg,What is the depth of this item ?,325.0 millimetre
images/train/61-erh4GCrL.jpg,What is the width of this item ?,9.0 centimetre
images/train/6170B1ec+4L.jpg,What is the depth of this item ?,185.0 centimetre
images/train/61C2rI2FWWL.jpg,What is the depth of this item ?,30.0 centimetre
images/train/51li+z5FvLL.jpg,What is the height of this item ?,70.0 centimetre
images/train/41bGi884n-L.jpg,What is the depth of this item ?,125.0 millimetre
images/train/61BmWNagEhL.jpg,What is the depth of this item ?,43.0 centimetre
images/train/51iCuYkzXtL.jpg,What is the width of this item ?,59.6 centimetre
images/train/61IpSN+6D+L.jpg,What is the weight of this item ?,7.2 gram
images/train/6108OZgZfJL.jpg,What is the height of this item ?,80.0 centimetre
images/train/51YySYkvBKS.jpg,What is the height of this item ?,14.0 centimetre
images/train/61lZBBmvrlL.jpg,What is the weight of this item ?,2.9 kilogram
images/train/6141CiNKdNL.jpg,What is the height of this item ?,44.0 centimetre
images/train/61mEQwGRdfL.jpg,What is the weight of this item ?,23.0 gram
images/train/61LspQaRlSL.jpg,What is the weight of this item ?,7.3 pound
images/train/612Oc9UjEZL.jpg,What is the width of this item ?,14.5 inch
images/train/611IMI4118L.jpg,What is the width of this item ?,2.5 inch
images/train/91EfZHaPgtL.jpg,What is the weight of this item ?,50.0 gram
images/train/518IVk+ProL.jpg,What is the depth of this item ?,6.49 inch
images/train/81Z45IS4LSL.jpg,What is the weight of this item ?,48.0 gram
images/train/61Bg5NVIkmL.jpg,What is the height of this item ?,98.0 centimetre
images/train/51rzhdfwydL.jpg,What is the width of this item ?,47.0 inch
images/train/51-sNrQx5HL.jpg,What is the height of this item ?,3.34 inch
images/train/51WFPjkb3CL.jpg,What is the height of this item ?,10.0 centimetre
images/train/61kkNfic-nL.jpg,What is the weight of this item ?,5.4 kilogram
images/train/51U8-VZDFBL.jpg,What is the width of this item ?,12.0 centimetre
images/train/81PO-s0lK8L.jpg,What is the weight of this item ?,200 gram
images/train/51TJT20mpgL.jpg,What is the depth of this item ?,12.0 inch
images/train/81KB0bVyxYL.jpg,What is the weight of this item ?,150.0 milligram
images/train/51y3ocBkQxL.jpg,What is the height of this item ?,10.0 centimetre
images/train/41SVZUmdObL.jpg,What is the depth of this item ?,15.0 centimetre
images/train/612p7CnhBlL.jpg,What is the height of this item ?,43.0 inch
images/train/61tOcXCI7EL.jpg,What is the weight of this item ?,6.0 gram
images/train/51yI-abPiuL.jpg,What is the height of this item ?,20.5 inch
images/train/619kMCY6uvL.jpg,What is the height of this item ?,2.0 inch
images/train/51pdh8Z2cDS.jpg,What is the weight of this item ?,26 gram
images/train/61FaadF52wL.jpg,What is the width of this item ?,30.0 centimetre
images/train/71bPhN11z4L.jpg,What is the weight of this item ?,20 kilogram to 50 kilogram
images/train/51yPlHjJ9DL.jpg,What is the depth of this item ?,13.0 centimetre
images/train/712PNcpDSpL.jpg,What is the weight of this item ?,2.2 pound
images/train/61+MqyZIFjL.jpg,What is the depth of this item ?,20.0 centimetre
images/train/617IJ0JovNL.jpg,What is the height of this item ?,90.0 millimetre
images/train/51T3WfiOU2L.jpg,What is the depth of this item ?,51.0 centimetre
images/train/515Ottw66lL.jpg,What is the weight of this item ?,0.39 pound
images/train/71iirCBpdxL.jpg,What is the weight of this item ?,200.0 milligram
